Lightning Skelemental|B,R|{B}{R}{R}
Lightning Storm|R|{1}{R}{R}
Lightning Stormkin|R,U|{U}{R}
Lightning Strike|R|{1}{R}
Lightning Surge|R|{3}{R}{R}
Lightning Talons|R|{2}{R}
Lightning Visionary|R|{1}{R}
Lightning Volley|R|{3}{R}
Lightning-Core Excavator||{1}
Lightning-Rig Crew|R|{2}{R}
Lightwalker|W|{1}{W}
Lightwielder Paladin|W|{3}{W}{W}
Lignify|G|{1}{G}
Liliana Vess|B|{3}{B}{B}
Liliana of the Dark Realms|B|{2}{B}{B}
Liliana of the Veil|B|{1}{B}{B}
Liliana's Caress|B|{1}{B}
Liliana's Contract|B|{3}{B}{B}
Liliana's Defeat|B|{B}
Liliana's Devotee|B|{2}{B}
Liliana's Elite|B|{2}{B}
Liliana's Indignation|B|{X}{B}
Liliana's Influence|B|{4}{B}{B}
Liliana's Mastery|B|{3}{B}{B}
Liliana's Reaver|B|{2}{B}{B}
Liliana's Scorn|B|{3}{B}{B}
Liliana's Scrounger|B|{2}{B}
Liliana's Shade|B|{2}{B}{B}
Liliana's Specter|B|{1}{B}{B}
Liliana's Spoils|B|{3}{B}
Liliana's Standard Bearer|B|{2}{B}
Liliana's Steward|B|{B}
Liliana's Triumph|B|{1}{B}
Liliana, Death Mage|B|{4}{B}{B}
Liliana, Death Wielder|B|{5}{B}{B}
Liliana, Death's Majesty|B|{3}{B}{B}
Liliana, Dreadhorde General|B|{4}{B}{B}
Liliana, Heretical Healer // Liliana, Defiant Necromancer|B|{1}{B}{B}
Liliana, Untouched by Death|B|{2}{B}{B}
Liliana, Waker of the Dead|B|{2}{B}{B}
Liliana, the Last Hope|B|{1}{B}{B}
Liliana, the Necromancer|B|{3}{B}{B}
Lilting Refrain|U|{1}{U}
Lim-Dûl the Necromancer|B|{5}{B}{B}
Lim-Dûl's Cohort|B|{1}{B}{B}
Lim-Dûl's Hex|B|{1}{B}
Lim-Dûl's High Guard|B|{1}{B}{B}
Lim-Dûl's Paladin|B,R|{2}{B}{R}
Lim-Dûl's Vault|B,U|{U}{B}
Limestone Golem||{6}
Limited Resources|W|{W}
Limits of Solidarity|R|{3}{R}
Lin Sivvi, Defiant Hero|W|{1}{W}{W}
Linden, the Steadfast Queen|W|{W}{W}{W}
Linessa, Zephyr Mage|U|{3}{U}
Lingering Death|B|{1}{B}
Lingering Mirage|U|{1}{U}
Lingering Phantom|B|{5}{B}
Lingering Souls|B,W|{2}{W}
Lingering Tormentor|B|{3}{B}
Linvala, Keeper of Silence|W|{2}{W}{W}
Linvala, Shield of Sea Gate|U,W|{1}{W}{U}
Linvala, the Preserver|W|{4}{W}{W}
Lion's Eye Diamond||{0}
Lionheart Maverick|W|{W}
Liquid Fire|R|{4}{R}{R}
Liquify|U|{2}{U}
Liquimetal Coating||{2}
Lithatog|G,R|{1}{R}{G}
Lithoform Blight|B|{1}{B}
Lithoform Engine||{4}
Lithomancer's Focus|W|{W}
Lithophage|R|{3}{R}{R}
Little Girl|W|{HW}
Liturgy of Blood|B|{3}{B}{B}
Liu Bei, Lord of Shu|W|{3}{W}{W}
Live Fast|B|{2}{B}
Livewire Lash||{2}
Living Airship|G,U|{3}{U}
Living Armor||{4}
Living Artifact|G|{G}
Living Death|B|{3}{B}{B}
Living Destiny|G|{3}{G}
Living End|B|
Living Hive|G|{6}{G}{G}
Living Inferno|R|{6}{R}{R}
Living Lands|G|{3}{G}
Living Lightning|R|{3}{R}
Living Lore|U|{3}{U}
Living Plane|G|{2}{G}{G}
Living Tempest|U|{4}{U}
Living Terrain|G|{2}{G}{G}
Living Totem|G|{3}{G}
Living Tsunami|U|{2}{U}{U}
Living Twister|G,R|{R}{R}{G}
Living Wall||{4}
Living Wish|G|{1}{G}
Livio, Oathsworn Sentinel|W|{1}{W}
Livonya Silone|G,R|{2}{R}{R}{G}{G}
Lizard Warrior|R|{3}{R}
Llanowar|G|
Llanowar Augur|G|{G}
Llanowar Behemoth|G|{3}{G}{G}
Llanowar Cavalry|G,W|{2}{G}
Llanowar Dead|B,G|{B}{G}
Llanowar Druid|G|{1}{G}
Llanowar Elite|G|{G}
Llanowar Elves|G|{G}
Llanowar Empath|G|{3}{G}
Llanowar Envoy|G|{2}{G}
Llanowar Knight|G,W|{G}{W}
Llanowar Mentor|G|{G}
Llanowar Reborn|G|
Llanowar Scout|G|{1}{G}
Llanowar Sentinel|G|{2}{G}
Llanowar Tribe|G|{G}{G}{G}
Llanowar Vanguard|G|{2}{G}
Llanowar Visionary|G|{2}{G}
Llanowar Wastes|B,G|
Llawan, Cephalid Empress|U|{3}{U}
Loafing Giant|R|{4}{R}
Loam Dryad|G|{G}
Loam Dweller|G|{1}{G}
Loam Larva|G|{1}{G}
Loam Lion|W|{W}
Loamdragger Giant|G,R|{4}{R/G}{R/G}{R/G}
Loaming Shaman|G|{2}{G}
Loathsome Catoblepas|B,G|{5}{B}
Loathsome Chimera|G|{2}{G}
Lobber Crew|R|{2}{R}
Lobe Lobber||{2}
Lobotomy|B,U|{2}{U}{B}
Loch Dragon|R,U|{U/R}{U/R}{U/R}{U/R}
Loch Korrigan|B,U|{3}{B}
Lochmere Serpent|B,U|{4}{U}{B}
Locket of Yesterdays||{1}
Lockjaw Snapper||{4}
Locthwain Gargoyle||{1}
Locthwain Paladin|B|{3}{B}
Locust Miser|B|{2}{B}{B}
Locust Swarm|G|{3}{G}
Lodestone Bauble||{0}
Lodestone Golem||{4}
Lodestone Myr||{4}
Lofty Denial|U|{1}{U}
Logic Knot|U|{X}{U}{U}
Lone Missionary|W|{1}{W}
Lone Revenant|U|{3}{U}{U}
Lone Rider // It That Rides as One|W|{1}{W}
Lone Wolf|G|{2}{G}
Lonely Sandbar|U|
Lonesome Unicorn // Rider in Need|W|{4}{W}
Long Road Home|W|{1}{W}
Long-Finned Skywhale|U|{2}{U}{U}
Long-Forgotten Gohei||{3}
Long-Term Plans|U|{2}{U}
Longbow Archer|W|{W}{W}
Longhorn Firebeast|R|{2}{R}
Longshot Squad|G|{3}{G}
Longtusk Cub|G|{1}{G}
Look Skyward and Despair||
Look at Me, I'm R&D|W|{2}{W}
Look at Me, I'm the DCI|W|{5}{W}{W}
Lookout's Dispersal|U|{2}{U}
Looming Altisaur|W|{3}{W}
Looming Hoverguard|U|{4}{U}{U}
Looming Shade|B|{2}{B}
Looming Spires|R|
Loopy Lobster|U|{2}{U}
Loose Lips|U|{U}
Looter il-Kor|U|{1}{U}
Lord Magnus|G,W|{3}{G}{W}{W}
Lord Windgrace|B,G,R|{2}{B}{R}{G}
Lord of Atlantis|U|{U}{U}
Lord of Extinction|B,G|{3}{B}{G}
Lord of Shatterskull Pass|R|{3}{R}
Lord of Tresserhorn|B,R,U|{1}{U}{B}{R}
Lord of the Accursed|B|{2}{B}
Lord of the Pit|B|{4}{B}{B}{B}
Lord of the Undead|B|{1}{B}{B}
Lord of the Unreal|U|{U}{U}
Lord of the Void|B|{4}{B}{B}{B}
Lore Broker|U|{1}{U}
Lore Drakkis|R,U|{1}{U}{R}
Lore Seeker||{2}
Lore Weaver|U|{3}{U}
Lorescale Coatl|G,U|{1}{G}{U}
Loreseeker's Stone||{6}
Lorthos, the Tidemaker|U|{5}{U}{U}{U}
Lose Calm|R|{3}{R}
Lose Hope|B|{B}
Lost Auramancers|W|{2}{W}{W}
Lost Hours|B|{1}{B}
Lost Legacy|B|{1}{B}{B}
Lost Legion|B|{1}{B}{B}
Lost Leonin|W|{1}{W}
Lost Order of Jarkeld|W|{2}{W}{W}
Lost Soul|B|{1}{B}{B}
Lost in Thought|U|{1}{U}
Lost in a Labyrinth|U|{U}
Lost in the Mist|U|{3}{U}{U}
Lost in the Woods|G|{3}{G}{G}
Lotleth Giant|B|{6}{B}
Lotleth Troll|B,G|{B}{G}
Lotus Bloom||
Lotus Blossom||{2}
Lotus Cobra|G|{1}{G}
Lotus Field||
Lotus Guardian||{7}
Lotus Path Djinn|U|{3}{U}
Lotus Petal||{0}
Lotus Vale||
Lotus-Eye Mystics|W|{3}{W}
Louvaq, the Aberrant|G,U|{2}{G}{U}
Lovestruck Beast // Heart's Desire|G|{2}{G}
Lovisa Coldeyes|R|{3}{R}{R}
Lowland Basilisk|G|{2}{G}
Lowland Giant|R|{2}{R}{R}
Lowland Oaf|R|{3}{R}
Lowland Tracker|W|{4}{W}
Loxodon Anchorite|W|{2}{W}{W}
Loxodon Convert|W|{3}{W}
Loxodon Gatekeeper|W|{2}{W}{W}
Loxodon Hierarch|G,W|{2}{G}{W}
Loxodon Hierarch Avatar||
Loxodon Lifechanter|W|{5}{W}
Loxodon Line Breaker|W|{2}{W}
Loxodon Mender|W|{5}{W}
Loxodon Mystic|W|{3}{W}{W}
Loxodon Partisan|W|{4}{W}
Loxodon Peacekeeper|W|{1}{W}
Loxodon Punisher|W|{3}{W}
Loxodon Restorer|W|{4}{W}{W}
Loxodon Sergeant|W|{3}{W}
Loxodon Smiter|G,W|{1}{G}{W}
Loxodon Stalwart|W|{3}{W}{W}
Loxodon Warhammer||{3}
Loxodon Wayfarer|W|{2}{W}
Loyal Apprentice|R|{1}{R}
Loyal Cathar // Unhallowed Cathar|B,W|{W}{W}
Loyal Drake|U|{2}{U}
Loyal Guardian|G|{4}{G}
Loyal Gyrfalcon|W|{3}{W}
Loyal Pegasus|W|{W}
Loyal Retainers|W|{2}{W}
Loyal Sentry|W|{W}
Loyal Subordinate|B|{2}{B}
Loyal Unicorn|W|{3}{W}
Lu Bu, Master-at-Arms|R|{5}{R}
Lu Meng, Wu General|U|{3}{U}{U}
Lu Su, Wu Advisor|U|{3}{U}{U}
Lu Xun, Scholar General|U|{2}{U}{U}
Lucent Liminid|W|{3}{W}{W}
Lucille|B|{1}{B}
Lucky Clover||{2}
Ludevic's Test Subject // Ludevic's Abomination|U|{1}{U}
Ludevic, Necro-Alchemist|R,U|{1}{U}{R}
Lukka, Coppercoat Outcast|R|{3}{R}{R}
Lull|G|{1}{G}
Lullmage Mentor|U|{1}{U}{U}
Lullmage's Domination|U|{X}{U}{U}{U}
Lullmage's Familiar|G,U|{1}{G}{U}
Lumbering Battlement|W|{4}{W}
Lumbering Falls|G,U|
Lumbering Satyr|G|{2}{G}{G}
Lumberknot|G|{2}{G}{G}
Lumengrid Augur|U|{3}{U}
Lumengrid Drake|U|{3}{U}
Lumengrid Gargoyle||{6}
Lumengrid Sentinel|U|{2}{U}
Lumengrid Warden|U|{1}{U}
Luminarch Ascension|W|{1}{W}
Luminarch Aspirant|W|{1}{W}
Luminate Primordial|W|{5}{W}{W}
Luminesce|W|{W}
Luminescent Rain|G|{2}{G}
Luminous Angel|W|{4}{W}{W}{W}
Luminous Bonds|W|{2}{W}
Luminous Broodmoth|W|{2}{W}{W}
Luminous Guardian|W|{3}{W}
Luminous Wake|W|{2}{W}
Lumithread Field|W|{1}{W}
Lunar Avenger||{7}
Lunar Force|U|{2}{U}
Lunar Mystic|U|{2}{U}{U}
Lunarch Mantle|W|{1}{W}
Lunge|R|{2}{R}
Lunk Errant|R|{5}{R}
Lupine Prototype||{2}
Lurching Rotbeast|B|{3}{B}
Lure|G|{1}{G}{G}
Lure of Prey|G|{2}{G}{G}
Lurebound Scarecrow||{3}
Lurker|G|{2}{G}
Lurking Arynx|G|{4}{G}
Lurking Automaton||{5}
Lurking Chupacabra|B|{3}{B}
Lurking Crocodile|G|{2}{G}
Lurking Deadeye|B|{3}{B}
Lurking Evil|B|{B}{B}{B}
Lurking Informant|B,U|{1}{U/B}
Lurking Jackals|B|{B}
Lurking Nightstalker|B|{B}{B}
Lurking Predators|G|{4}{G}{G}
Lurking Skirge|B|{1}{B}
Lurrus of the Dream-Den|B,W|{1}{W/B}{W/B}
Lush Growth|G|{G}
Lust for War|R|{2}{R}
Lutri, the Spellchaser|R,U|{1}{U/R}{U/R}
Lux Cannon||{4}
Luxa River Shrine||{3}
Luxury Suite|B,R|
Lydari Druid|G|{2}{G}
Lydari Elephant|G|{4}{G}
Lyev Decree|W|{1}{W}
Lyev Skyknight|U,W|{1}{W}{U}
Lymph Sliver|W|{4}{W}
Lyna||
Lynx|G|{1}{G}
Lyra Dawnbringer|W|{3}{W}{W}
Lys Alana Bowmaster|G|{2}{G}
Lys Alana Huntmaster|G|{2}{G}{G}
Lys Alana Scarblade|B|{2}{B}
Lyzolda, the Blood Witch|B,R|{1}{B}{R}
Lyzolda, the Blood Witch Avatar||
M'Odo, the Gnarled Oracle|B,G,U|{B}{U}{G}
Ma Chao, Western Warrior|R|{3}{R}{R}
Maalfeld Twins|B|{5}{B}
Macabre Mockery|B,R|{2}{B}{R}
Macabre Waltz|B|{1}{B}
Mace of the Valiant|W|{2}{W}
Macetail Hystrodon|R|{6}{R}
Machinate|U|{1}{U}{U}
Mad Auntie|B|{2}{B}
Mad Dog|R|{1}{R}
Mad Prophet|R|{3}{R}
Mad Ratter|R|{3}{R}
Mad Science Fair Project||{3}
Madblind Mountain|R|
Madcap Experiment|R|{3}{R}
Madcap Skills|R|{1}{R}
Maddening Cacophony|U|{1}{U}
Maddening Imp|B|{2}{B}
Maddening Wind|G|{2}{G}
Madrush Cyclops|B,G,R|{1}{B}{R}{G}
Maelstrom Archangel|B,G,R,U,W|{W}{U}{B}{R}{G}
Maelstrom Archangel Avatar||
Maelstrom Colossus||{8}
Maelstrom Djinn|U|{7}{U}
Maelstrom Nexus|B,G,R,U,W|{W}{U}{B}{R}{G}
Maelstrom Pulse|B,G|{1}{B}{G}
Maelstrom Wanderer|G,R,U|{5}{G}{U}{R}
Maga, Traitor to Mortals|B|{X}{B}{B}{B}
Magda, Brazen Outlaw|R|{1}{R}
Mage Slayer|G,R|{1}{R}{G}
Mage il-Vec|R|{2}{R}
Mage's Guile|U|{1}{U}
Mage-Ring Bully|R|{1}{R}
Mage-Ring Network||
Mage-Ring Responder||{7}
Magebane Armor||{3}
Magefire Wings|R,U|{U}{R}
Mages' Contest|R|{1}{R}{R}
Mageta the Lion|W|{3}{W}{W}
Mageta's Boon|W|{1}{W}
Magewright's Stone||{2}
Maggot Carrier|B|{B}
Maggot Therapy|B|{2}{B}
Magic Word|U|{2}{U}
Magical Hack|U|{U}
Magical Hacker|U|{1}{U}
Magister Sphinx|B,U,W|{4}{W}{U}{B}
Magister of Worth|B,W|{4}{W}{B}
Magistrate's Scepter||{3}
Magistrate's Veto|R|{2}{R}
Magma Burst|R|{3}{R}
Magma Giant|R|{5}{R}{R}
Magma Hellion|R|{6}{R}
Magma Jet|R|{1}{R}
Magma Mine||{1}
Magma Phoenix|R|{3}{R}{R}
Magma Rift|R|{2}{R}
Magma Sliver|R|{3}{R}
Magma Spray|R|{R}
Magma Vein|R|{2}{R}
Magmaquake|R|{X}{R}{R}
Magmaroth|R|{3}{R}
Magmasaur|R|{3}{R}{R}
Magmatic Channeler|R|{1}{R}
Magmatic Chasm|R|{1}{R}
Magmatic Core|R|{2}{R}{R}
Magmatic Force|R|{5}{R}{R}{R}
Magmatic Insight|R|{R}
Magmatic Sinkhole|R|{5}{R}
Magmaw|R|{3}{R}{R}
Magnetic Flux|U|{2}{U}
Magnetic Mine||{4}
Magnetic Mountain|R|{1}{R}{R}
Magnetic Theft|R|{R}
Magnetic Web||{2}
Magnify|G|{G}
Magnifying Glass||{3}
Magnigoth Treefolk|G|{4}{G}
Magnivore|R|{2}{R}{R}
Magosi, the Waterveil|U|
Magus of the Abyss|B|{3}{B}
Magus of the Arena|R|{4}{R}{R}
Magus of the Balance|W|{1}{W}
Magus of the Bazaar|U|{1}{U}
Magus of the Candelabra|G|{G}
Magus of the Coffers|B|{4}{B}
Magus of the Disk|W|{2}{W}{W}
Magus of the Future|U|{2}{U}{U}{U}
Magus of the Jar|U|{3}{U}{U}
Magus of the Library|G|{G}{G}
Magus of the Mind|U|{4}{U}{U}
Magus of the Mirror|B|{4}{B}{B}
Magus of the Moat|W|{2}{W}{W}
Magus of the Moon|R|{2}{R}
Magus of the Order|G|{2}{G}{G}
Magus of the Scroll|R|{R}
Magus of the Tabernacle|W|{3}{W}
Magus of the Unseen|U|{1}{U}
Magus of the Vineyard|G|{G}
Magus of the Wheel|R|{2}{R}
Magus of the Will|B|{2}{B}
Mahamoti Djinn|U|{4}{U}{U}
Mairsil, the Pretender|B,R,U|{1}{U}{B}{R}
Majestic Auricorn|W|{4}{W}
Majestic Heliopterus|W|{3}{W}
Majestic Myriarch|G|{4}{G}
Major Teroh|W|{3}{W}
Make Mischief|R|{2}{R}
Make Obsolete|B|{2}{B}
Make Yourself Useful||
Make a Stand|W|{2}{W}
Make a Wish|G|{3}{G}
Makeshift Battalion|W|{2}{W}
Makeshift Mannequin|B|{3}{B}
Makeshift Mauler|U|{3}{U}
Makeshift Munitions|R|{1}{R}
Makindi Aeronaut|W|{1}{W}
Makindi Griffin|W|{3}{W}
Makindi Ox|W|{4}{W}
Makindi Patrol|W|{2}{W}
Makindi Shieldmate|W|{2}{W}
Makindi Sliderunner|R|{1}{R}
Makindi Stampede // Makindi Mesas|W|{3}{W}{W}
Malach of the Dawn|W|{2}{W}{W}
Malachite Golem|G|{6}
Malachite Talisman||{2}
Malakir Blood-Priest|B|{1}{B}
Malakir Bloodwitch|B|{3}{B}{B}
Malakir Cullblade|B|{1}{B}
Malakir Familiar|B|{2}{B}
Malakir Rebirth // Malakir Mire|B|{B}
Malakir Soothsayer|B|{4}{B}
Malcolm, Keen-Eyed Navigator|U|{2}{U}
Malefic Scythe|B|{1}{B}
Malevolent Awakening|B|{1}{B}{B}
Malevolent Noble|B|{1}{B}
Malevolent Whispers|R|{3}{R}
Malfegor|B,R|{2}{B}{B}{R}{R}
Malfegor Avatar||
Malfunction|U|{3}{U}
Malicious Advice|B,U|{X}{U}{B}
Malicious Affliction|B|{B}{B}
Malicious Intent|R|{1}{R}
Malignant Growth|G,U|{3}{G}{U}
Malignus|R|{3}{R}{R}
Mammoth Harness|G|{3}{G}
Mammoth Spider|G|{4}{G}
Mammoth Umbra|W|{4}{W}
Man of Measure|W|{1}{W}{W}
Man-o'-War|U|{2}{U}
Mana Abundance|R|{2}{R}
Mana Bloom|G|{X}{G}
Mana Breach|U|{2}{U}
Mana Cache|R|{1}{R}{R}
Mana Chains|U|{U}
Mana Clash|R|{R}
Mana Confluence||
Mana Crypt||{0}
Mana Cylix||{1}
Mana Drain|U|{U}{U}
Mana Echoes|R|{2}{R}{R}
Mana Flair|R|{1}{R}
Mana Flare|R|{2}{R}
Mana Geode||{3}
Mana Geyser|R|{3}{R}{R}
Mana Leak|U|{1}{U}
Mana Leech|B|{2}{B}
Mana Matrix||{6}
Mana Maze|U|{1}{U}
Mana Prism||{3}
Mana Reflection|G|{4}{G}{G}
Mana Screw||{1}
Mana Seism|R|{1}{R}
Mana Severance|U|{1}{U}
Mana Short|U|{2}{U}
Mana Skimmer|B|{3}{B}
Mana Tithe|W|{W}
Mana Vapors|U|{1}{U}
Mana Vault||{1}
Mana Vortex|U|{1}{U}{U}
Mana Web||{3}
Mana-Charged Dragon|R|{4}{R}{R}
Manabarbs|R|{3}{R}
Manabond|G|{G}
Manacles of Decay|B,R,W|{1}{W}
Manaforce Mace||{4}
Manaforge Cinder|B,R|{B/R}
Managorger Hydra|G|{2}{G}
Manakin||{2}
Manalith||{3}
Manamorphose|G,R|{1}{R/G}
Manaplasm|G|{2}{G}
Manascape Refractor||{3}
Manaweft Sliver|G|{1}{G}
Mandate of Peace|W|{1}{W}
Mandatory Friendship Shackles||
Maned Serval|W|{1}{W}
Mangara of Corondor|W|{1}{W}{W}
Mangara's Blessing|W|{2}{W}
Mangara's Equity|W|{1}{W}{W}
Mangara's Tome||{5}
Mangara, the Diplomat|W|{3}{W}
Manglehorn|G|{2}{G}
Maniacal Rage|R|{1}{R}
Manic Scribe|U|{1}{U}
Manic Vandal|R|{2}{R}
Manifold Insights|U|{2}{U}
Manifold Key||{1}
Manipulate Fate|U|{1}{U}
Mannichi, the Fevered Dream|R|{2}{R}
Manor Gargoyle||{5}
Manor Skeleton|B|{1}{B}
Manriki-Gusari||{2}
Manta Ray|U|{1}{U}{U}
Manta Riders|U|{U}
Manticore Eternal|R|{3}{R}{R}
Manticore of the Gauntlet|R|{4}{R}
Mantis Engine||{5}
Mantis Rider|R,U,W|{U}{R}{W}
Mantle of Leadership|W|{1}{W}
Mantle of Tides|U|{U}
Mantle of Webs|G|{1}{G}
Mantle of the Wolf|G|{3}{G}
Map the Wastes|G|{2}{G}
Maraleaf Pixie|G,U|{G}{U}
Maraleaf Rider|G|{1}{G}
Maralen of the Mornsong|B|{1}{B}{B}
Maralen of the Mornsong Avatar||
Marang River Prowler|U|{2}{U}
Marang River Skeleton|B|{1}{B}
Marath, Will of the Wild|G,R,W|{R}{G}{W}
Marauder's Axe||{2}
Marauding Blight-Priest|B|{2}{B}
Marauding Boneslasher|B|{2}{B}
Marauding Knight|B|{2}{B}{B}
Marauding Looter|R,U|{2}{U}{R}
Marauding Maulhorn|R|{2}{R}{R}
Marauding Raptor|R|{1}{R}
Maraxus||
Maraxus of Keld|R|{4}{R}{R}
Marble Chalice|W|{2}{W}
Marble Diamond|W|{2}
Marble Priest||{5}
Marble Titan|W|{3}{W}
March from the Tomb|B,W|{3}{W}{B}
March of Souls|W|{4}{W}
March of the Drowned|B|{B}
March of the Machines|U|{3}{U}
March of the Multitudes|G,W|{X}{G}{W}{W}
March of the Returned|B|{3}{B}
Marchesa's Decree|B|{3}{B}
Marchesa's Emissary|U|{3}{U}
Marchesa's Infiltrator|U|{2}{U}
Marchesa's Smuggler|R,U|{U}{R}
Marchesa, the Black Rose|B,R,U|{1}{U}{B}{R}
Mardu Ascendancy|B,R,W|{R}{W}{B}
Mardu Banner|B,R,W|{3}
Mardu Blazebringer|R|{2}{R}
Mardu Charm|B,R,W|{R}{W}{B}
Mardu Hateblade|B,W|{W}
Mardu Heart-Piercer|R|{3}{R}
Mardu Hordechief|W|{2}{W}
Mardu Outrider|B|{1}{B}{B}
Mardu Roughrider|B,R,W|{2}{R}{W}{B}
Mardu Runemark|R|{2}{R}
Mardu Scout|R|{R}{R}
Mardu Shadowspear|B|{B}
Mardu Skullhunter|B|{1}{B}
Mardu Strike Leader|B|{2}{B}
Mardu Warshrieker|B,R,W|{3}{R}
Mardu Woe-Reaper|W|{W}
Marhault Elsdragon|G,R|{3}{R}{R}{G}
Marionette Master|B|{4}{B}{B}
Marisi's Twinclaws|G,R,W|{2}{R/W}{G}
Marisi, Breaker of the Coil|G,R,W|{1}{R}{G}{W}
Marit Lage's Slumber|U|{1}{U}
Maritime Guard|U|{1}{U}
Marjhan|U|{5}{U}{U}
Mark for Death|R|{3}{R}
Mark of Asylum|W|{1}{W}
Mark of Eviction|U|{U}
Mark of Fury|R|{R}
Mark of Mutiny|R|{2}{R}
Mark of Sakiko|G|{1}{G}
Mark of the Oni|B|{2}{B}
Mark of the Vampire|B|{3}{B}
Marked by Honor|W|{3}{W}
Marker Beetles|G|{1}{G}{G}
Market Festival|G|{3}{G}
Markov Blademaster|R|{1}{R}{R}
Markov Crusader|B|{4}{B}
Markov Dreadknight|B|{3}{B}{B}
Markov Patrician|B|{2}{B}
Markov Warlord|R|{5}{R}
Maro|G|{2}{G}{G}
Maro Avatar||
Maro's Gone Nuts|G|{G}{G}
Marrow Bats|B|{4}{B}
Marrow Chomper|B,G|{3}{B}{G}
Marrow Shards|W|{W/P}
Marrow-Gnawer|B|{3}{B}{B}
Marsh Boa|G|{G}
Marsh Casualties|B|{B}{B}
Marsh Crocodile|B,U|{2}{U}{B}
Marsh Flats||
Marsh Flitter|B|{3}{B}
Marsh Gas|B|{B}
Marsh Goblins|B,R|{B}{R}
Marsh Hulk|B|{4}{B}{B}
Marsh Lurker|B|{3}{B}
Marsh Threader|W|{1}{W}
Marsh Viper|G|{3}{G}
Marshal's Anthem|W|{2}{W}{W}
Marshaling Cry|W|{1}{W}{W}
Marshaling the Troops|G|{1}{G}
Marshdrinker Giant|G|{3}{G}{G}
Marshmist Titan|B|{6}{B}
Martial Coup|W|{X}{W}{W}
Martial Glory|R,W|{R}{W}
Martial Impetus|W|{2}{W}
Martial Law|W|{2}{W}{W}
Martyr for the Cause|W|{1}{W}
Martyr of Ashes|R|{R}
Martyr of Bones|B|{B}
Martyr of Dusk|W|{1}{W}
Martyr of Frost|U|{U}
Martyr of Sands|W|{W}
Martyr of Spores|G|{G}
Martyr's Bond|W|{4}{W}{W}
Martyr's Cause|W|{2}{W}
Martyr's Cry|W|{W}{W}
Martyr's Soul|W|{2}{W}
Martyrdom|W|{1}{W}{W}
Martyred Rusalka|W|{W}
Martyrs of Korlis|W|{3}{W}{W}
Martyrs' Tomb|B,W|{2}{W}{B}
Marwyn, the Nurturer|G|{2}{G}
Mary O'Kill|B,R|{5}{B/R}
Masako the Humorless|W|{2}{W}
Mask of Avacyn||{2}
Mask of Immolation|R|{1}{R}
Mask of Intolerance||{2}
Mask of Law and Grace|W|{W}
Mask of Memory||{2}
Mask of Riddles|B,U|{U}{B}
Mask of the Mimic|U|{U}
Masked Admirers|G|{2}{G}{G}
Masked Blackguard|B|{1}{B}
Masked Gorgon|B|{4}{B}
Masked Vandal|G|{1}{G}
Mass Appeal|U|{2}{U}
Mass Calcify|W|{5}{W}{W}
Mass Diminish|U|{1}{U}
Mass Hysteria|R|{R}
Mass Manipulation|U|{X}{X}{U}{U}{U}{U}
Mass Mutiny|R|{3}{R}{R}
Mass Polymorph|U|{5}{U}
Mass of Ghouls|B|{3}{B}{B}
Massacre|B|{2}{B}{B}
Massacre Girl|B|{3}{B}{B}
Massacre Totem||
Massacre Wurm|B|{3}{B}{B}{B}
Massive Raid|R|{1}{R}{R}
Master Apothecary|W|{W}{W}{W}
Master Biomancer|G,U|{2}{G}{U}
Master Decoy|W|{1}{W}
Master Healer|W|{4}{W}
Master Splicer|W|{3}{W}
Master Thief|U|{2}{U}{U}
Master Transmuter|U|{3}{U}
Master Trinketeer|W|{2}{W}
Master Warcraft|R,W|{2}{R/W}{R/W}
Master of Arms|W|{2}{W}
Master of Cruelties|B,R|{3}{B}{R}
Master of Diversion|W|{2}{W}
Master of Etherium|U|{2}{U}
Master of Pearls|W|{1}{W}
Master of Predicaments|U|{3}{U}{U}
Master of Waves|U|{3}{U}
Master of Winds|U|{2}{U}{U}
Master of the Feast|B|{1}{B}{B}
Master of the Hunt|G|{2}{G}{G}
Master of the Pearl Trident|U|{U}{U}
Master of the Veil|U|{2}{U}{U}
Master of the Wild Hunt|G|{2}{G}{G}
Master of the Wild Hunt Avatar||
Master the Way|R,U|{3}{U}{R}
Master's Call|W|{2}{W}
Masterful Ninja|B|{2}{B}
Masterful Replication|U|{5}{U}
Mastermind's Acquisition|B|{2}{B}{B}
Masterwork of Ingenuity||{1}
Mastery of the Unseen|W|{1}{W}
Masticore||{4}
Masumaro, First to Live|G|{3}{G}{G}{G}
Matca Rioters|G|{2}{G}
Mathas, Fiend Seeker|B,R,W|{R}{W}{B}
Matopi Golem||{5}
Matsu-Tribe Birdstalker|G|{2}{G}{G}
Matsu-Tribe Decoy|G|{2}{G}
Matsu-Tribe Sniper|G|{1}{G}
Matter Reshaper||{2}{C}
Maul Splicer|G|{6}{G}
Maul of the Skyclaves|W|{2}{W}
Maulfist Doorbuster|R|{3}{R}
Maulfist Revolutionary|G|{1}{G}{G}
Maulfist Squad|B|{3}{B}
Mausoleum Guard|W|{3}{W}
Mausoleum Harpy|B|{4}{B}
Mausoleum Secrets|B|{1}{B}
Mausoleum Turnkey|B|{3}{B}
Mausoleum Wanderer|U|{U}
Maverick Thopterist|R,U|{3}{U}{R}
Mavren Fein, Dusk Apostle|W|{2}{W}
Maw of Kozilek|R|{3}{R}
Maw of the Mire|B|{4}{B}
